PER,A
1.34059747,0.024636500000000002
323.6,1.16272
8.13123,0.08524730000000001
0.88184115,0.0169132
23.668205,0.161331
16.568087,0.127191
12.43931193,0.0979413
51.078775,0.269422
9.4060467,0.0894717
5.79180156,0.06799110000000001
28.625653000000003,0.179399
4.77468005,0.0554927
3.97097,0.0511051
3.2819589999999996,0.043220999999999996
2151.0,3.34651
425.47785,1.11079
16.92344113,0.129431
21.30022655,0.160247
1275.0,2.33982
22.951,0.17338
2.8758911,0.0431325
3.8867906999999997,0.0378277
2.1746742,0.0348186
86.67856,0.380735
22.714613,0.156968
4927.5,4.52773
5.35016198,0.059057500000000006
2.8792318999999997,0.0412815
1684.0,2.69464
4.8663815,0.05582380000000001
55.188023,0.28368499999999996
67.831024,0.325506
1.3371182,0.0215077
12.27065865,0.102351
19.254196,0.14059100000000002
7.650253999999999,0.0759843
24.4973698,0.172447
1353.0,2.48556
34.8538276,0.21088800000000002
2.691548,0.0437742
9.07097734,0.08218450000000001
92.26371400000001,0.418658
53.578637,0.278143
14.970417999999999,0.118876
15.7259,0.117046
8.07392849,0.06080169999999999
7.381997999999999,0.0741975
114.73635,0.477022
58.83,0.297295
26.39435646,0.161056
3.75083228,0.0464443
2.2047369999999997,0.037964
6.8277660000000004,0.07043560000000001
98.2114,0.416595
4.947369999999999,0.0571073
442.4,1.1851
8.266902,0.0802803
26.234138,0.17279
4.29264638,0.0504566
11.95398936,0.0908478
0.56785714,0.0125101
6.87188,0.0758454
3.8681382000000006,0.0452527
157.072878,0.569736
15.044719800000001,0.116835
3.99010623,0.0497212
5.7361,0.061214300000000006
13.2907,0.10980899999999999
2.35895152,0.03360730000000001
4.545884099999999,0.0489676
3724.7,4.94302
46.406335799999994,0.264783
17.58752333,0.13056700000000002
3.3610059999999997,0.0428704
24.451,0.155066
24.4002549,0.14618499999999998
184.771853,0.601409
13.137471,0.108963
6.195469,0.06601699999999999
352.3,1.02595
330.0,0.8888299999999999
,
20.739886,0.147733
10.05537,0.0911742
7.416397,0.0744278
2.7359259999999996,0.0382833
77.2548396,0.36645500000000003
5.4330739999999995,0.0604835
1.7554136999999999,0.029193900000000002
4.971252,0.0590285
8.7076,0.06661080000000001
4.27103091,0.0504666
9.98969327,0.0842697
56.47541999999999,0.28808
4.977656,0.057054499999999994
30.950851,0.192925
16.3850021,0.10280999999999998
62.8916228,0.295466
6.49441289,0.060774199999999994
91.08048199999999,0.390823
5.75251,0.07164580000000001
383.70001,1.03378
10.03538581,0.0891946
2.788491,0.0407152
25.384268600000002,0.16675299999999998
4.164389,0.0506571
11.38848,0.09906430000000001
3.00725242,0.0399419
2.75235975,0.037917
572.38,1.3365799999999999
4.125103,0.050338
699.81424883,1.02111
29.00790538,0.175021
2.81650485,0.038900800000000006
1.47532231,0.0248451
17.1369543,0.131797
12.874709900000001,0.114265
4.13827595,0.052542700000000005
228.77599999999998,0.646795
22.7802,0.12806900000000002
15.5741568,0.11998199999999999
12.1097104,0.108438
42.1917357,0.230686
14.5665,0.0962142
5.71668872,0.0604111
1.21986983,0.0255483
454.2,1.08649
2172.0,3.02208
3.030065,0.0392516
4.1662739,0.0525079
828.0,1.65355
3.74910006,0.0478522
122.3874,0.426299
6.312501,0.06684580000000001
777.0,1.7634900000000002
,
2.44357812,0.034903199999999995
14.30511983,0.111348
13.2406,0.10546300000000002
28.8432647,0.17435799999999999
516.22,1.53498
5.914323,0.0640044
24.310856,0.16423800000000002
3.634433,0.0491772
415.4,1.14933
4.411953,0.056718700000000004
8.30864937,0.0763472
32.657212,0.20765
6.76284377,0.0745798
40.714954999999996,0.23162
4.83817712,0.0366252
2732.0,4.60219
33.653079,0.203997
16.21775407,0.126633
6.03356196,0.07042480000000001
30.99660733,0.187138
1300.0,2.71619
6.2385,0.0702822
17.0431,0.12190799999999999
7.406097,0.0681548
3.546511,0.045513599999999994
1733.0,2.5542700000000003
149.61,0.554288
5.4248650000000005,0.0498037
2.52559332,0.036415699999999995
25.96200249,0.19332
6.2171292000000005,0.06639060000000001
124.52446470000001,0.0
34.21154,0.20624699999999999
1378.0,2.51056
3.722465,0.0436466
1143.0,1.9748900000000003
25.826999999999998,0.174852
21.2234,0.15002000000000001
479.0,1.38103
4.28095859,0.0510769
4.55139967,0.0507142
57.435,0.25497
3.0091324,0.0398164
2.8180490000000002,0.0362523
220.1303357,0.729773
392.6,1.1123399999999999
18.47764449,0.09546929999999999
12.4417,0.09285589999999999
67.96801500000001,0.325944
13.93290318,0.119407
9.46781405,0.06905130000000001
3.31494634,0.0420086
714.3,1.6555
9.488014999999999,0.0877115
13.17562,0.118876
66.5579057,0.34156
13.909358300000001,0.12225499999999999
4.0460435,0.054517899999999994
52.6298417,0.267315
10.300682,0.09265110000000001
4.049958999999999,0.022200900000000003
4100.0,5.70035
19.382,0.153755
2457.8717,3.87172
1.51214,0.0269122
5.10115756,0.0568105
127.8338098,0.532115
22.20813214,0.170471
2.36172433,0.0311079
25.751974,0.170666
31.781925,0.196363
7.139694099999999,0.07057580000000001
3.072186,0.0413591
5.9311940000000005,0.06412609999999999
39.459357000000004,0.22683299999999998
16.00494214,0.14196199999999998
9.20205,0.09031660000000001
151.86392,0.575052
4.0087779999999995,0.0466409
305.5,1.17509
42.99,0.227505
3.60147201,0.043727999999999996
31.5922646,0.195581
8.1818246,0.08025139999999999
3452.0,5.35635
1.06378867,0.019088900000000002
1.25785,0.0221125
14.4541302,0.114954
12.3318,0.105496
303.158,0.895669
8.631,0.0606753
31.517585999999998,0.195273
11.04603384,0.10169700000000001
9.1205,0.0784741
61.03701170000001,0.31693499999999997
17.76080053,0.109153
41.02902,0.253499
5.9687339999999995,0.0643964
40.4287755,0.228204
6.91134416,0.0712451
4.901425,0.05647050000000001
27.434389000000003,0.178021
6.48163,0.0689299
7.33683936,0.071869
6.10485286,0.061924599999999996
96.101141,0.410606
16.56059504,0.120447
10.21420496,0.0962449
124.9144,0.519687
11.08507637,0.0903224
4.14787559,0.0551406
2.10472218,0.0314856
1.02267882,0.0203817
1120.0,2.19755
19.07863,0.122878
22.804000000000002,0.16630599999999998
7.930592,0.07782939999999999
117.87,0.48122600000000004
16.23855,0.128401
20.477912,0.14648599999999998
11.5789,0.100165
2.615857,0.036836900000000006
20.38177573,0.136122
1606.3,2.8107900000000003
16.738660999999997,0.12806199999999998
12.794585000000001,0.10705899999999999
9.182417,0.0858179
16.23844,0.125499
22.6845,0.154764
8.74199772,0.0819289
2.66831376,0.0363506
1.628931,0.015326300000000001
986.0,2.02754
6.1335,0.07029969999999999
18.7546998,0.11905299999999999
6.16486,0.0657994
16.254610999999997,0.130891
1.31184443,0.0228923
7.25696522,0.0781697
4.378080000000001,0.057459199999999995
4.5557,0.0498148
1189.1,2.42516
29.334,0.185524
11.36112327,0.0998849
28.7798,0.183794
11.79162572,0.0993188
1290.0,2.40085
2.936532,0.0401325
8.31378306,0.0797776
2.27163926,0.036038
3.5538220000000003,0.045576099999999994
4.224537000000001,0.0511438
6.87745,0.07077689999999999
2.77596,0.041327499999999996
3.5539449999999997,0.050924300000000006
19.271566,0.140675
677.8,1.68103
10.687576,0.0949568
1050.3,1.8075700000000001
7.1316185,0.07507689999999999
2.85234897,0.0277394
4.16055856,0.0494161
15.228957999999999,0.12024100000000001
499.48,1.1348200000000002
14.496481,0.116354
32.625555,0.199823
1353.6,2.3870400000000003
8.98101683,0.08072289999999999
4.24261881,0.048585
3.55485691,0.0471986
2.49577962,0.0364828
57.248090000000005,0.29070100000000004
15.95994513,0.126093
11.189561999999999,0.0979073
5.262155,0.059208300000000005
6.9913086,0.0658684
6.201467,0.05614740000000001
950.69651,1.8862299999999999
16.087845,0.124721
26.695073999999998,0.174808
3.5852467000000003,0.0460506
1299.0,2.77628
45.0904643,0.24113400000000001
17.980123499999998,0.13608599999999998
3.00387658,0.0451413
7.008151,0.07616160000000001
4.30655689,0.05535369999999999
13.197220000000002,0.109294
4.73401,0.057321500000000004
13.6473676,0.116755
105.35638300000001,0.43656300000000003
56.6747285,0.28584
127.28218400000002,0.495205
82.294751,0.361423
2770.0,3.80821
51.07926307,0.272969
7.27503724,0.071979
5.148921,0.035228300000000004
3.21346,0.0455763
3.1220109000000003,0.045323199999999994
20.2641684,0.154149
3.98953967,0.047530199999999995
605.2,1.6736400000000002
1038.1,2.07238
39.30941904,0.223973
1.84788917,0.029072399999999998
41.805985,0.238842
0.91614077,0.016391299999999998
12.8345022,0.109729
26.85328322,0.167537
9.4909,0.07963730000000001
10.381227,0.09313339999999999
1.28707676,0.0198513
5.729319599999999,0.05888909999999999
11.903514999999999,0.102029
41.74600392,0.243116
25.69578251,0.156872
1.6783270000000001,0.027639099999999996
1.75583533,0.027602099999999997
5.33408384,0.06782139999999999
2.88676265,0.0327047
4.2180278,0.0506843
27.014976,0.176201
2890.0,4.37827
11.47685909,0.0982303
3.21751883,0.0413383
62.784696999999994,0.309155
4.8996285,0.0599991
912.0,2.0400400000000003
265.469335,0.808381
1.8209993000000002,0.031999099999999996
9.522,0.0788018
6.40013,0.067463
535.6,1.29459
780.3,1.80168
14.00640607,0.114843
3.93276465,0.0469031
2.156729,0.032693
16.4735686,0.11512
13.28535633,0.11919500000000001
214.67,0.7176899999999999
3.5753199999999996,0.046655699999999994
23.5540725,0.188086
2.34451194,0.0346536
7.186433999999999,0.07288120000000001
20.54981883,0.141235
13.060855,0.10853900000000001
1.6829346,0.026930700000000002
1.25275217,0.0235482
5.629021,0.061929099999999994
13.193242000000001,0.10927200000000001
44.552169,0.24595300000000003
40.0686727,0.235841
105.30331480000001,0.432008
1.98035766,0.0315668
2166.0,3.26609
0.93488424,0.0172977
14.36267939,0.127487
1314.0,2.4178900000000003
3.12686223,0.0383568
2.7817387000000005,0.0378972
6.097326,0.065318
21.301886,0.139784
5.42474928,0.050961599999999996
27.948144899999996,0.15368800000000002
82.30400300000001,0.350774
356.0,1.13327
2.03231845,0.028904500000000003
164253.0,67.4293
11.0895723,0.113114
0.7698536,0.0156331
3.4442,0.0435743
2.9713529999999997,0.0404491
10.065275,0.0912341
34.43587975,0.21827800000000003
35.61760587,0.198299
51.92927591,0.265894
14.08827448,0.116763
58.112469999999995,0.29385
350.3,0.9502450000000001
5.535309,0.0612399
10.8118737,0.10470399999999999
56.633742000000005,0.288618
122.72,0.49278999999999995
4.8712290000000005,0.0317534
23.12748644,0.162992
963.6,1.94413
4.15244722,0.0495281
31.559998999999998,0.18507200000000001
9.97683705,0.0878919
198.4,0.6979810000000001
2.785755,0.0427173
16.332995,0.12598399999999998
3.6145680000000002,0.046094
2.41435165,0.0318579
6.738088,0.06981749999999999
32.939614,0.142931
5.2085099999999995,0.0590095
14.844387,0.118208
12.39358604,0.10005599999999999
67.84446899999999,0.325549
124.4198398,0.46203299999999997
4.0845,0.0498411
3.9409970000000003,0.0488289
2.70339,0.0412729
85.3128662,0.379271
9.878482,0.0935706
331.5,1.0388600000000001
4.59725385,0.0546451
5.3495550000000005,0.0598621
0.65355357,0.013450299999999998
28.51120525,0.168131
594.90002,1.9364700000000001
31.9996,0.19466
12.516160000000001,0.1055
42.521589500000005,0.23921399999999998
4.463129,0.0576688
130.08,0.5207649999999999
7.56052806,0.07385
90.4113556,0.39158899999999996
19.305772,0.140842
5.54608367,0.0714194
42.8961,0.229818
14.48585199,0.116684
9.176092,0.0857785
50.790411999999996,0.268407
2500.0,3.3755800000000002
5.24972541,0.0
242.4613,0.709354
4.88083852,0.05183630000000001
4.35409304,0.0496255
63.335879000000006,0.310961
591.9,1.3660700000000001
15.77979614,0.122297
5.75322197,0.06089209999999999
364.758031,0.8913110000000001
21.80451088,0.146374
9.06689421,0.0799721
144.547396,0.508596
4.134444,0.050414
17.111027,0.129216
10.7421,0.0986522
4.16809082,0.050347
92.4362973,0.386292
16.092361,0.12474400000000001
298.2,0.7569640000000001
8.70419416,0.0796567
3.50470358,0.042435900000000006
6.10826019,0.0733316
1069.8,2.0945400000000003
613.09998,1.37427
23.22182,0.159296
1.2137672,0.0112809
21.21708973,0.15388800000000002
16.257582,0.125596
5.841648,0.063479
12.25383217,0.0996817
7.02573474,0.0
5.28789787,0.0615039
4.612696,0.0542304
3.69298373,0.0426707
2.91625,0.0426946
4.311792,0.0518456
17.855233300000002,0.151393
2.64561,0.028688099999999998
19.243157999999998,0.140548
6.221614700000001,0.0705457
0.69384285,0.015131100000000001
6.1799844,0.0626755
23.910901100000004,0.167165
10.7085,0.0896052
18.6051942,0.143967
37.6327084,0.188407
33.006,0.20912600000000003
55.6738309,0.265992
87.648901,0.38616300000000003
58.034616,0.293358
14.667107999999999,0.11726500000000001
49.183921000000005,0.26271700000000003
8.36086824,0.0735719
21.1284569,0.15393099999999998
20.65614,0.140652
8.36802,0.0627173
2.647298,0.0318973
7.12811928,0.0820438
3.32944,0.0555347
1.68189002,0.0275857
1.5184298999999999,0.026526400000000002
62.9228557,0.30753
17.265427,0.130735
6.96710269,0.0796733
3.410493,0.0443423
20.729042,0.147681
17.738506,0.13311199999999998
277.02,1.0769799999999998
3.341815,0.043745
3.72873109,0.0450964
134.25272980000003,0.521537
3.81371974,0.0464624
5.70940492,0.057052099999999994
676.8,1.54309
995.4,2.1263400000000003
3.3402220000000002,0.043731099999999995
9.705716,0.0907946
3.023573,0.0399038
9.67395,0.0851485
5.188549,0.0586548
8.992180000000001,0.08078980000000001
11.901617100000001,0.105629
7.03902374,0.0755268
88.505,0.368178
3.4741085,0.0542009
31.6978,0.205364
2.8505700000000003,0.0389589
5.03251791,0.056099300000000005
6.7901229999999995,0.08068789999999999
7.21205,0.0730543
2.10433812,0.022648500000000002
8.83922659,0.0795638
4.03519,0.051068999999999996
436.9,1.32398
133.6,0.543924
1944.5898,3.1288
5.452654,0.06774669999999999
13.72465129,0.11366300000000001
704.1984,1.43442
18.4498,0.0914762
18.5525701,0.12941
,
20.8613,0.158038
12.513,0.102591
7.6847716,0.07439119999999999
0.81316672,0.016702
47.903645000000004,0.25813800000000003
1.21699766,0.0207092
357.8,1.12966
4.605874900000001,0.05475990000000001
6.803,0.07189019999999999
1.13854338,0.022421200000000002
16.239494,0.125503
10.06082567,0.0915102
1125.7,2.34618
5.7727,0.0635202
3.65691115,0.0497719
92.743711,0.400986
2.810595,0.041904199999999996
110.979,0.4757
40.5286413,0.264915
3.51749439,0.0379647
30.133001,0.18951099999999999
2.711506,0.0380552
13.367308,0.10245699999999999
4.542168745380001,0.058857799999999995
10.423117999999999,0.0933838
1313.0,2.4447
23.6225913,0.161123
8.509,0.07774960000000002
14.427355100000002,0.11936400000000001
3.257215,0.0433674
5.66067294,0.06195319999999999
12.247629,0.103986
431.88,1.16537
328.23995460000003,0.905726
32.134328000000004,0.197812
6.4948,0.08100249999999999
1.0187074,0.0185537
37.866281,0.22068600000000002
10.62784997,0.0973596
22.407792999999998,0.121623
13.093921,0.108723
33.4177993,0.189272
14.172327,0.114613
0.99166527,0.020565700000000003
318498.0,113.443
8.7832,0.0656822
20.5533844,0.155175
730.6,1.59509
71.484,0.344904
5.017180000000001,0.056202199999999994
6.883405499999999,0.0750455
3.38555488,0.0472783
13.89961966,0.10045599999999999
138.9442,0.538652
19.32952416,0.130853
9.767292,0.08942439999999999
3.21982106,0.039614800000000006
0.76212926,0.016052200000000003
5.47666,0.0608066
0.58800076,0.011837299999999999
30.160546000000004,0.189627
8.428198,0.0756944
55.639340000000004,0.28427600000000003
8.23984869,0.0808904
0.67564949,0.015412799999999999
5.687945,0.0623606
15.1410397,0.114781
,
8.82713457,0.0827454
43.3167737,0.22955
9.69312032,0.0801106
7.972513,0.0781034
66.65061999999999,0.28660399999999997
29.022358,0.184825
6.404,0.0655505
30.0881,0.129574
3.97599768,0.0465276
9.767880499999999,0.0866604
7.514639999999999,0.0829011
10.854092,0.0930411
226.89047000000002,0.6869270000000001
49.513999999999996,0.267621
8.22241966,0.06976399999999999
3.621457,0.0461525
1.26909037,0.021472
4.028751000000001,0.049551099999999994
8.187399000000001,0.0795006
9.946047,0.09051210000000001
9.42887179,0.0915122
3.93404,0.0465952
12.00096042,0.0979318
267.291,0.717595
7.97034958,0.07594880000000001
4.763387000000001,0.054201400000000004
3341.5588,4.213769999999999
8.9193459,0.08715039999999999
1.22621732,0.023074200000000003
5.83598311,0.061921800000000006
3.8728,0.0428543
34.989262,0.20936100000000002
7.1268163,0.07502819999999999
225.582809,0.7417739999999999
8.703,0.0847193
38.09722,0.163806
4205.8,5.34057
615.0,1.36155
7.63846023,0.0804377
60.418955000000004,0.30133899999999997
7.3709,0.0580371
9.08237046,0.080701
1.76678906,0.023434200000000002
12.62,0.110366
13.969457,0.113517
5.005425,0.06119209999999999
25.9422033,0.15987200000000001
1.4324757,0.0228946
13.121632,0.108876
1.8555580000000003,0.028953700000000002
13.71933369,0.118853
3.77360059,0.047906
14.55731705,0.118968
11.476094,0.0995717
6.0881,0.0588842
18.01621096,0.13713599999999998
2.6157554,0.0372774
20.46,0.132422
5.85296257,0.0656127
7.42693741,0.0744983
394.62449039999996,1.12814
2443.0,3.4305199999999996
35.23319,0.171702
0.84338011,0.016217600000000002
124.26,0.333345
13.182964199999999,0.103048
0.68368426,0.014158100000000002
3.63899398,0.0455165
10.60052251,0.0983673
96.91514959999999,0.394192
17.20523483,0.122576
4.34195123,0.0532751
18.87064068,0.141438
8.689307300000001,0.0795658
2102.0,3.60184
6.41251504,0.06755
21.169687,0.12701600000000002
2.64977,0.029744299999999998
2391.0,3.57197
8.306000000000001,0.0780663
7.71468975,0.08668350000000001
649.0,1.44284
3.35183158,0.043089300000000004
9.37891944,0.0861587
32.273272999999996,0.198382
23.637604,0.161192
2.940309,0.040166900000000005
14.788758999999999,0.11791300000000002
11.922,0.104497
2.97041437,0.0375418
1.5690665000000001,0.028082
3.289672,0.04328869999999999
12.94130146,0.111358
4.60182,0.0541452
12.79836,0.10708
358.0,0.9403799999999999
192.0,0.746644
8.586003999999999,0.08206050000000001
788.0,1.52377
7.61760804,0.07845010000000001
48.051404999999995,0.245986
47.318218,0.256031
6.885875,0.0708347
24.1738579,0.164164
2.4652950000000002,0.0406092
18.68404933,0.135465
8.408878,0.080928
42.351426700000005,0.269138
7.40742793,0.07606399999999999
52.661793,0.27496
7.410935,0.07439119999999999
16.87727414,0.127028
36.065978,0.213635
11.72012266,0.0989169
1.3600309,0.024053099999999997
10.945723,0.0964797
5501.0,6.21822
34.763278,0.208459
4.45419434,0.051714699999999995
0.736546,0.0154393
431.7,1.00678
5.72717226,0.05766759999999999
456.10000999999994,1.25015
1.76358799,0.0342279
7.23400469,0.0714529
6.42200058,0.07205239999999999
15.3787546,0.124555
29.963324699999998,0.16763499999999998
0.67933627,0.0146558
345.53,1.1229200000000001
96.678988,0.41225100000000003
2.00541269,0.029710900000000005
198.680179,0.633688
1.772419,0.0286627
5.03503,0.05749209999999999
3.74032496,0.0488263
5.1955279999999995,0.05870740000000001
19.738286,0.14293699999999998
25.433819699999997,0.169257
18.767953,0.061708900000000004
12.582419999999999,0.10476700000000001
663.0,1.777
8.158714999999999,0.080153
883.0,2.1121
62.303276000000004,0.30757199999999996
12.758005,0.10685499999999999
20.310501000000002,0.160616
20.053763,0.144457
14.435889000000001,0.11603
472.3,1.18713
691.9,1.97678
15.3348,0.10464000000000001
2.453234,0.0355986
6.873489999999999,0.08066439999999998
11.463462,0.0994986
1.70629,0.0269311
22.928810000000002,0.157953
17.28111,0.130814
175.13881899999998,0.618691
29.91136794,0.18795
12.49341307,0.10020599999999999
4.59489604,0.057639300000000004
672.1,1.6004399999999999
8.129976,0.07912849999999999
104.35189759999999,0.427921
8.39846269,0.0849622
3.3564227,0.0427555
3.5438699999999996,0.050945599999999994
2.7566,0.0399686
17.44490636,0.125668
2.9036747000000003,0.0463361
655.6,1.33884
1.9377799999999998,0.020806599999999998
19.747412,0.142982
1.2119090000000001,0.0238308
3.70987065,0.0456151
4.48758907,0.0541184
7.824903999999999,0.0771364
8.18504949,0.08205119999999999
76.732171,0.35339299999999996
186.404271,0.6786369999999999
10.350772099999999,0.0923273
30.092568,0.189342
4.973456,0.05702240000000001
14.310195000000002,0.1272
11.186,0.0482823
14.613612,0.11698
16.399235,0.126325
24.7543966,0.151698
64.00205,0.28182399999999996
4.56380468,0.050806300000000006
174.509835,0.569703
2.7057849999999997,0.0448251
16.10467749,0.134445
28.59915399,0.146229
7.76846622,0.0757275
13.47469571,0.106598
2.61703254,0.0337676
621.99,1.4570100000000001
3.57320367,0.0470747
4.7683049,0.0570591
20.9568158,0.127527
5.885273000000001,0.0637947
528.07,1.1684700000000001
68.88619150000001,0.32555100000000003
11.131786,0.09757
29.221289000000002,0.185669
37.054919,0.217522
2082.0,4.26892
482.0,1.2802
,
2.85313364,0.036849
1.45088691,0.024216400000000003
23.342989000000003,0.17343699999999998
6.7916360000000005,0.0701869
380.85,0.947319
2.14463285,0.0342955
144.3,0.723051
3.92289,0.052864499999999995
17.833648,0.142508
31.7844,0.213825
160.129918,0.6149640000000001
25.082462600000003,0.17466800000000002
66.4162133,0.299193
3.0255955,0.0426422
17.406669,0.131447
17.784129,0.13334000000000001
7.282430000000001,0.0673941
39.8189932,0.23195100000000002
9.286994400000001,0.0845828
8.457458,0.0812393
13.699086999999999,0.11204700000000001
3.70175428,0.0447079
25.575065,0.15366
3.071571,0.0413536
12.699149,0.106526
0.2803226,0.0073058
2.248329,0.0335877
54.4092333,0.283792
7.25931979,0.0743387
34.1731714,0.200444
48.056000000000004,0.270013
270.0,0.937147
10.222157000000001,0.0921796
11.5231,0.10243900000000002
33.42035034,0.205066
4.807091000000001,0.055743600000000004
91.93913,0.42364300000000005
6.88337562,0.07034220000000001
15.368459,0.120974
10.11716531,0.103618
4375.0,5.15426
13.62798432,0.10234299999999999
4.230785,0.0521068
4.3050011,0.053112099999999995
3.02166863,0.0429791
42.300495399999996,0.24674200000000002
4.60358,0.0500668
3.93766373,0.057550199999999996
18.82747265,0.132223
5.774464,0.0629914
886.0,2.0717
3.77059058,0.048792699999999994
4.22162536,0.0512901
47.0319479,0.24619699999999997
6.941357000000001,0.07121469999999999
210.630591,0.645826
18.870227,0.138715
6.651380199999999,0.0663298
23.198681,0.15594
261.2,0.773567
4.88693327,0.037475699999999994
5.06416,0.0533524
125.63243,0.49896599999999997
0.92103214,0.0185879
13.233548999999998,0.10949400000000001
3.799847,0.0411908
88.8,0.45856199999999997
0.92785982,0.0172109
2.93658468,0.038165199999999996
46.90232,0.25452800000000003
2.245715,0.034116
7.65880414,0.07475180000000001
14.16399294,0.11183
21.526258,0.151444
,
10.863502,0.0964692
18.998355,0.139343
3.52474859,0.047235
3.1810781,0.041313699999999995
3.16635371,0.041338599999999996
127.58,0.512595
44.5631,0.207594
9.3743,0.0800943
5.8706191,0.0551696
3.0965827999999997,0.042091
5.94220998,0.05960309999999999
10.8985,0.10140700000000001
51.538000000000004,0.256743
2.88890485,0.037004699999999995
27.478557199999997,0.18671
3.8559,0.051448900000000006
10.2184954,0.0905953
407.5,1.28444
24.31575992,0.17109000000000002
1.59474546,0.0261684
15.3587684,0.117181
5.90741354,0.059616499999999996
2.16845259,0.0328963
3.37265,0.045025499999999996
20.09838,0.144671
4.920199,0.056614599999999994
1.55400393,0.0
567.94,1.28243
44.616955700000005,0.270063
33.8786838,0.20001
2.5079203999999997,0.037838699999999996
3.29030452,0.034362699999999996
161.5163345,0.515367
21.67697486,0.140653
6.738975,0.06982360000000001
3.7681,0.0480499
136.75,0.53813
0.9689950999999999,0.0204134
6.189392,0.060153599999999995
110.96546000000001,0.40691700000000003
13.7521072,0.102064
7.743492999999999,0.06984270000000001
388.0,1.1241
16.8320729,0.126801
4.60497,0.0574384
23.44971004,0.176326
52.75875577,0.283321
264.15,0.846038
14.80074836,0.137986
12.9182,0.07292380000000001
31.003381400000002,0.191192
7.56127224,0.0756444
5.75962,0.0641175
3.405909,0.0466223
64.6588017,0.33316
522.3,1.4219
5000.0,5.825130000000001
38.671507500000004,0.220779
11.25402929,0.09828300000000001
10.3117,0.08607139999999999
28.986769,0.184674
4.3115,0.046892699999999995
3.585722,0.0505526
3.78470649,0.050082999999999996
1667.0,2.28335
67.093408,0.323142
21.963945000000002,0.15349000000000002
6.178196,0.0658943
511.098,1.31029
394.48124,1.0352700000000001
17.648312,0.132661
5.8391720000000005,0.06346109999999999
4.938864,0.0567577
360.2,1.19218
82.53425190000002,0.31971
5.028219,0.05744019999999999
22.18432708,0.143439
8.326515299999999,0.0832447
31.200751,0.193962
1561.0,2.77219
509.99740199999997,1.08768
12.645164,0.106224
39.595519,0.22735500000000003
1845.0,3.03064
2.9856979999999997,0.04046230000000001
1.49914695,0.0237976
20.342199,0.14583800000000002
3.60930891,0.045109199999999995
1.5373653,0.0262601
7.06317341,0.0674338
4.822962,0.05586619999999999
25.934138,0.17147
12.92491623,0.102896
17.9691,0.119778
35.968,0.22444899999999998
36.959998999999996,0.24190100000000003
14.400974,0.115842
55.328328000000006,0.284166
434.5,1.13113
3.4462038999999995,0.0426259
335.1,0.99475
2.94902905,0.0370474
2.94654179,0.043329599999999996
3.852985,0.052373800000000005
131.458,0.48628000000000005
6.28385491,0.0692091
22.250949,0.154824
82.20017,0.369989
11.419412,0.0992436
12.3764661,0.0907073
7.19303878,0.07435610000000001
4.138575,0.0504476
8.20395,0.0796077
10.312364,0.07460900000000001
1560.2,2.7782299999999998
3.244107,0.0428881
25.261999999999997,0.168494
237.6,0.6791659999999999
2.4370333,0.0355594
71.52530845,0.309084
269.29999,0.876999
1.420033,0.023430799999999998
11.13125132,0.10339100000000001
1075.2,2.13177
13.02365861,0.10723900000000001
4.13592271,0.052677199999999993
2.0922810000000003,0.032014999999999995
13.15141081,0.1187
916.0,2.2377599999999997
10.04156,0.0910907
44.431014000000005,0.245507
2.55314213,0.0359389
4.90332155,0.059689
2.8960000000000004,0.0323795
5.06963,0.0597996
324.0,1.03346
31.158799,0.19378800000000002
46.6888,0.250413
379.63,1.04992
1.64680191,0.0223609
12.759712,0.10686500000000002
9.6386,0.09278430000000001
62.218,0.29472
56.73667,0.30707399999999996
8.09888799,0.0812267
31.057161800000003,0.183885
112.3053,0.386141
2.83265213,0.0401985
8.67900242,0.0823755
868.0,2.13423
4.790936,0.055618600000000004
225.62,0.813279
2.995629,0.0435463
3.715335,0.0469467
1.57409027,0.0225817
4.22538451,0.05182369999999999
297.3,0.961227
4.385315,0.05243330000000001
7.156803999999999,0.0726807
84.68798079999999,0.440508
11.02347475,0.0794218
3.73089898,0.0473895
1383.4,2.49004
5.923653,0.0640717
41.697782700000005,0.231343
2.3522658,0.0313094
59.6225257,0.295668
19.79191978,0.148265
4.79028459,0.054670800000000006
4.79859939,0.0543472
2.05387982,0.0318315
10.56134221,0.0916253
1.34155513,0.0233196
6.49801525,0.0681491
176.3,0.762504
4.6117093,0.0636824
24.570857999999998,0.165407
9.94067247,0.09694349999999999
9.600000999999999,0.08840039999999999
13.399709900000001,0.113973
82.177374,0.390903
610.0,1.53703
121.71,0.531449
23.58914398,0.151882
1362.3,2.28031
6.88705,0.072684
10.664903,0.09482239999999999
8.70181574,0.08023430000000001
15.74957994,0.12214100000000001
40.0587473,0.223648
28.38236,0.177066
3.6146051,0.0469983
5.83376092,0.0634219
49.3568,0.28053
1707.8812,2.91927
4.4379637,0.055634800000000005
41.194912,0.23343699999999998
86.1150888,0.375175
163.692349,0.552567
8.719375,0.088103
1.3273469999999998,0.0238229
3.161575,0.0431283
197.0,0.627426
9.755980000000001,0.09221289999999999
1116.0,2.14768
184.02,0.811148
442.19,1.13105
217.83176260000002,0.755004
6.414914,0.0675669
3.3520589999999997,0.0466301
1.653888,0.0273702
2.1605156,0.0339907
82145.0,42.4842
4.40840023,0.0504222
45.1555023,0.248169
6.668391000000001,0.0693352
